cause,causeLabel,exposure,exposureLabel,symptom,symptomLabel,route,routeLabel
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q21119839,eye pain,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q35830,sneeze,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q202013,epistaxis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q767485,respiratory failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q1194557,laryngitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q1284347,pneumonitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q21109885,chronic respiratory disease,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q21505036,sinus pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q170518,burn,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q199602,scabies,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q1054718,nephropathy,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q1320276,hypovolemia,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q407502,lewisite,http://www.wikidata.org/entity/Q21504975,lewisite exposure,http://www.wikidata.org/entity/Q21116761,vesication,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q18356391,unconsciousness,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q737460,visual impairment,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q2014823,Photosensitivity,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q2610154,red eye,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q4930803,blurred vision,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q414553,Allyl alcohol,http://www.wikidata.org/entity/Q21167678,allyl alcohol exposure,http://www.wikidata.org/entity/Q21116761,vesication,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q156103,gastroenteritis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q166019,bleeding,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q178061,circulatory shock,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q194290,dehydration,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q268594,stupor,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q373597,hematuria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q623289,Dysphagia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q633403,weakness,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q635195,polydipsia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q961326,oliguria,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q1077823,somnolence,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q1163908,melena,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q1292082,sore throat,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q1570161,hematemesis,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q2361887,internal bleeding,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q3002092,abdominal cramps,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q3589142,epigastric pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q3959670,hypovolemic shock,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q21117198,convulsions,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q21402561,vascular collapse,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q21402579,multi-system organ failure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q21402608,disorientation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q10874,blindness,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q167844,conjunctivitis,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q737460,visual impairment,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q3144957,Retinal haemorrhage,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q17320222,lacrimation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q38933,fever,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q7315912,respiratory distress,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408668,ricin,http://www.wikidata.org/entity/Q21515358,ricin exposure,http://www.wikidata.org/entity/Q21118959,lung damage,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q4375,Bronchoconstriction,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q596899,miosis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q754424,apnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q1115038,runny nose,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q1397878,fasciculation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q5456583,flaccid paralysis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q18356391,unconsciousness,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q633403,weakness,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q754424,apnea,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q1397878,fasciculation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q2673323,malaise,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q3026331,Diaphoresis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q5456583,flaccid paralysis,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q18356391,unconsciousness,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q39552,pressure,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q167844,conjunctivitis,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q408044,Soman,http://www.wikidata.org/entity/Q21738185,soman exposure,http://www.wikidata.org/entity/Q596899,miosis,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q109186,swelling,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q199602,scabies,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q653197,rash,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q167844,conjunctivitis,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q199602,scabies,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q281289,photophobia,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q737460,visual impairment,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q775940,Diplopia,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q1628473,corneal ulcer,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q17320222,lacrimation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q38933,fever,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q55998,pleurisy,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q81938,pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q131742,hepatitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q156103,gastroenteritis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q160796,Delirium,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q178061,circulatory shock,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q180007,fainting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q185935,mania,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q213433,vertigo,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q254327,anorexia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q344873,Acute respiratory distress syndrome,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q373597,hematuria,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q476921,kidney failure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q411256,Arsenic pentoxide,http://www.wikidata.org/entity/Q21396183,arsenic pentoxide exposure,http://www.wikidata.org/entity/Q501561,pericarditis,http://www.wikidata.org/entity/Q10268830,inhalation
