#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-04-20"
#curie_map:
#  BFO: "http://purl.obolibrary.org/obo/BFO_"
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  ECTO: "http://purl.obolibrary.org/obo/ECTO_"
#  ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#  FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  IAO: "http://purl.obolibrary.org/obo/IAO_"
#  MAXO: "http://purl.obolibrary.org/obo/MAXO_"
#  MRE: "http://purl.obolibrary.org/obo/MRE_"
#  NBO: "http://purl.obolibrary.org/obo/NBO_"
#  NCBITaxon: "http://purl.obolibrary.org/obo/NCBITaxon_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  PCO: "http://purl.obolibrary.org/obo/PCO_"
#  PECO: "http://purl.obolibrary.org/obo/PECO_"
#  RO: "http://purl.obolibrary.org/obo/RO_"
#  XCO: "http://purl.obolibrary.org/obo/XCO_"
#  ZECO: "http://purl.obolibrary.org/obo/ZECO_"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
XCO:0000317	buffered calcium ion solution	owl:equivalentClass	CHEBI:29108		Lexical	XCO	CHEBI	rdf_matcher	0.5000774021997876	oio:hasDbXref	dc:identifier	none	none	CHEBI:29108	many_to_one	.
ECTO:9000087	exposure to iron	owl:equivalentClass	GO:0010039	response to iron ion	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000229425558845	rdfs:label	oio:hasExactSynonym	none	none	iron	unique	.
ECTO:9000049	exposure to carbon dioxide	owl:equivalentClass	GO:0010037	response to carbon dioxide	Lexical	ECTO	GO	rdf_matcher	0.5000782483361396	oio:hasExactSynonym	rdfs:label	none	none	carbondioxide	unique	.
ECTO:9000049	exposure to carbon dioxide	owl:equivalentClass	PECO:0001020	carbon dioxide exposure	Lexical	ECTO	PECO	rdf_matcher	0.5000949384064902	rdfs:label	oio:hasNarrowSynonym	none	none	carbondioxide	unique	.
MRE:0000118	Exposure to mercury	owl:equivalentClass	ECTO:0001571	exposure to mercury	Lexical	MRE	ECTO	rdf_matcher	0.5000843528893704	rdfs:label	rdfs:label	none	none	mercury	unique	.
MRE:0000118	Exposure to mercury	owl:equivalentClass	GO:0046689	response to mercury ion	Lexical	MRE	GO	rdf_matcher	0.5000092005030399	rdfs:label	oio:hasExactSynonym	none	none	mercury	unique	.
MRE:0000118	Exposure to mercury	owl:equivalentClass	NCIT:C66842	Mercury	Lexical	MRE	NCIT	rdf_matcher	0.500066850838587	rdfs:label	oio:hasExactSynonym	none	none	mercury	unique	.
ECTO:9000314	exposure to dexamethasone	owl:equivalentClass	XCO:0000372	dexamethasone	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.5000405960630161	oio:hasExactSynonym	rdfs:label	none	none	dexamethason	unique	.
ECTO:9000314	exposure to dexamethasone	owl:equivalentClass	GO:0071548	response to dexamethasone	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000744979100222	rdfs:label	rdfs:label	none	none	dexamethason	unique	.
ECTO:9001302	exposure to chloroethene	owl:equivalentClass	NCIT:C936	Vinyl Chloride	Lexical	ECTO	NCIT	rdf_matcher	0.5000938436002133	oio:hasExactSynonym	oio:hasExactSynonym	none	none	chloroene	unique	.
NCIT:C44302	1-Amino-2-methylanthraquinone	owl:equivalentClass	ECTO:9000977	exposure to 1-Amino-2-methylanthraquinone	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000879289333074	oio:hasExactSynonym	oio:hasExactSynonym	none	none	1-amino-2-methylanthraquinon	unique	.
XCO:0000396	phenolic/phenol derivative	owl:equivalentClass	CHEBI:33853		Lexical	XCO	CHEBI	rdf_matcher	0.5000677989404813	oio:hasDbXref	dc:identifier	none	none	CHEBI:33853	unique	.
ECTO:9001674	exposure to nematicide	owl:equivalentClass	GO:0093002	response to nematicide	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000968734900519	oio:hasExactSynonym	rdfs:label	none	none	nematicid	unique	.
ECTO:9001674	exposure to nematicide	owl:equivalentClass	PECO:0001066	nematicide exposure	Lexical|Stemming	ECTO	PECO	rdf_matcher	0.5000685970712722	oio:hasExactSynonym	rdfs:label	none	none	nematicid	unique	.
ECTO:9000362	exposure to trichodermin	owl:equivalentClass	GO:1901324	response to trichodermin	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000765597329899	rdfs:label	rdfs:label	none	none	trichodermin	unique	.
GO:1904101	response to acadesine	owl:equivalentClass	ECTO:9000459	exposure to acadesine	Lexical	GO	ECTO	rdf_matcher	0.5000806705278458	rdfs:label	rdfs:label	none	none	acadesine	unique	.
GO:1904373	response to kainic acid	owl:equivalentClass	ECTO:9000468	exposure to kainic acid	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000999423213252	rdfs:label	oio:hasExactSynonym	none	none	kainic acid	unique	.
GO:1901345	response to L-thialysine	owl:equivalentClass	ECTO:9000368	exposure to L-thialysine	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000763230172381	rdfs:label	rdfs:label	none	none	l-thialysin	unique	.
ZECO:0000111	chemical treatment	owl:equivalentClass	PECO:0007189	chemical exposure	Lexical|Stemming	ZECO	PECO	rdf_matcher	0.5000478785667766	rdfs:label	rdfs:label	none	none	chemic	unique	.
ZECO:0000111	chemical treatment	owl:equivalentClass	ECTO:0000231	exposure to chemical	Lexical	ZECO	ECTO	rdf_matcher	0.5000733257071251	rdfs:label	rdfs:label	none	none	chemical	unique	.
ZECO:0000111	chemical treatment	owl:equivalentClass	GO:0042221	response to chemical	Lexical	ZECO	GO	rdf_matcher	0.5000515003517124	rdfs:label	rdfs:label	none	none	chemical	unique	.
ZECO:0000111	chemical treatment	owl:equivalentClass	NCIT:C36290	Chemical Exposure	Lexical	ZECO	NCIT	rdf_matcher	0.5000810367090752	rdfs:label	oio:hasExactSynonym	none	none	chemical	unique	.
ZECO:0000111	chemical treatment	owl:equivalentClass	XCO:0000088	chemical	Lexical	ZECO	XCO	rdf_matcher	0.5000575881189294	rdfs:label	rdfs:label	none	none	chemical	unique	.
MRE:0000197	Exposure to daidzein	owl:equivalentClass	ECTO:9000932	exposure to daidzein	Lexical	MRE	ECTO	rdf_matcher	0.5000900746822886	rdfs:label	oio:hasExactSynonym	none	none	daidzein	unique	.
MRE:0000216	Exposure to asbestos	owl:equivalentClass	ECTO:9000033	exposure to asbestos	Lexical	MRE	ECTO	rdf_matcher	0.5000807098876299	rdfs:label	oio:hasExactSynonym	none	none	asbestos	unique	.
ECTO:9000203	exposure to amine	owl:equivalentClass	GO:0014075	response to amine	Lexical	ECTO	GO	rdf_matcher	0.5000835585670207	oio:hasExactSynonym	rdfs:label	none	none	amine	unique	.
CHEBI:51050		owl:equivalentClass	XCO:0000339	titanium dioxide nanoparticles	Lexical	CHEBI	XCO	rdf_matcher	0.5000852053046951	dc:identifier	oio:hasDbXref	CHEBI:51050	none	CHEBI:51050	unique	.
GO:1902617	response to fluoride	owl:equivalentClass	ECTO:9000423	exposure to fluoride	Lexical	GO	ECTO	rdf_matcher	0.5000507757970395	rdfs:label	oio:hasExactSynonym	none	none	fluoride	unique	.
GO:0010218	response to far red light	owl:equivalentClass	PECO:0007203	far red light exposure	Lexical	GO	PECO	rdf_matcher	0.5000882670903247	rdfs:label	oio:hasNarrowSynonym	none	none	farlightred	unique	.
ECTO:9000330	exposure to cisplatin	owl:equivalentClass	GO:0072718	response to cisplatin	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000845370532845	rdfs:label	rdfs:label	none	none	cisplatin	unique	.
ECTO:9000330	exposure to cisplatin	owl:equivalentClass	XCO:0000398	cisplatin	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.5000714454176866	rdfs:label	rdfs:label	none	none	cisplatin	unique	.
ECTO:9000330	exposure to cisplatin	owl:equivalentClass	PECO:0007525	cisplatin exposure	Lexical	ECTO	PECO	rdf_matcher	0.5000971490703369	rdfs:label	rdfs:label	none	none	cisplatin	unique	.
ECTO:9001335	exposure to lycopene	owl:equivalentClass	XCO:0000427	lycopene	Lexical	ECTO	XCO	rdf_matcher	0.500050055315123	oio:hasExactSynonym	rdfs:label	none	none	lycopene	unique	.
ECTO:9001849	exposure to platelet aggregation inhibitor	owl:equivalentClass	GO:0061478	response to platelet aggregation inhibitor	Lexical	ECTO	GO	rdf_matcher	0.5000921445169806	oio:hasExactSynonym	rdfs:label	none	none	aggregationinhibitorplatelet	many_to_one	.
ECTO:2000007	exposure to platelet aggregation inhibitors	owl:equivalentClass	GO:0061478	response to platelet aggregation inhibitor	Lexical|Stemming	ECTO	GO	rdf_matcher	0.500088145639229	rdfs:label	rdfs:label	none	none	platelet aggregation inhibitor	many_to_one	.
GO:0036255	response to methylamine	owl:equivalentClass	ECTO:9000256	exposure to methylamine	Lexical	GO	ECTO	rdf_matcher	0.5000835733185128	rdfs:label	rdfs:label	none	none	methylamine	unique	.
GO:0033638	modulation by symbiont of host response to heat	owl:equivalentClass	ZECO:0000166	heat shock	Lexical	GO	ZECO	rdf_matcher	0.5000526875531922	oio:hasRelatedSynonym	rdfs:label	none	none	heatshock	many_to_one	.
GO:0061476	response to anticoagulant	owl:equivalentClass	ECTO:2000027	exposure to anticoagulants	Lexical|Stemming	GO	ECTO	rdf_matcher	0.500028113354388	rdfs:label	rdfs:label	none	none	anticoagul	one_to_many	.
GO:0061476	response to anticoagulant	owl:equivalentClass	ECTO:9001842	exposure to anticoagulant	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000873437082758	rdfs:label	rdfs:label	none	none	anticoagul	one_to_many	.
MRE:0000158	Exposure to trichloroethene	owl:equivalentClass	NCIT:C44459	Trichloroethylene	Lexical	MRE	NCIT	rdf_matcher	0.5000640010480664	oio:hasExactSynonym	rdfs:label	none	none	trichloroethylene	unique	.
MRE:0000158	Exposure to trichloroethene	owl:equivalentClass	ECTO:9000530	exposure to trichloroethene	Lexical	MRE	ECTO	rdf_matcher	0.5000792491693861	rdfs:label	oio:hasExactSynonym	none	none	trichloroene	unique	.
NCIT:C44388	Hexachlorobenzene	owl:equivalentClass	ECTO:9000740	exposure to hexachlorobenzene	Lexical	NCIT	ECTO	rdf_matcher	0.5000953745892905	rdfs:label	oio:hasExactSynonym	none	none	hexachlorobenzene	unique	.
GO:1902111	response to diethyl maleate	owl:equivalentClass	ECTO:9000410	exposure to diethyl maleate	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000396749213586	rdfs:label	rdfs:label	none	none	diethyl mal	unique	.
NCIT:C44311	2-Naphthylamine	owl:equivalentClass	ECTO:9001179	exposure to 2-naphthylamine	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000949509773509	rdfs:label	rdfs:label	none	none	2-naphthylamin	unique	.
ECTO:9000296	exposure to cortisone	owl:equivalentClass	GO:0051413	response to cortisone	Lexical	ECTO	GO	rdf_matcher	0.5000948922730365	rdfs:label	rdfs:label	none	none	cortisone	unique	.
CHEBI:48430		owl:equivalentClass	XCO:0000200	4-methyl-2-oxopentanoic acid	Lexical	CHEBI	XCO	rdf_matcher	0.5000589390218688	dc:identifier	oio:hasDbXref	CHEBI:48430	none	CHEBI:48430	unique	.
ECTO:9000399	exposure to hesperadin	owl:equivalentClass	GO:1901595	response to hesperadin	Lexical	ECTO	GO	rdf_matcher	0.5000728951436931	oio:hasExactSynonym	rdfs:label	none	none	hesperadin	unique	.
XCO:0000445	phosphate buffered saline	owl:equivalentClass	NCIT:C44396	Lead Metal	Lexical|Stemming	XCO	NCIT	rdf_matcher	0.5000798496344399	oio:hasRelatedSynonym	oio:hasExactSynonym	none	none	pb	unique	.
XCO:0000445	phosphate buffered saline	owl:equivalentClass	CHEBI:26020		Lexical	XCO	CHEBI	rdf_matcher	0.500024073974334	oio:hasDbXref	dc:identifier	none	none	CHEBI:26020	one_to_many	.
XCO:0000445	phosphate buffered saline	owl:equivalentClass	CHEBI:26710		Lexical	XCO	CHEBI	rdf_matcher	0.5000655300925255	oio:hasDbXref	dc:identifier	none	none	CHEBI:26710	many_to_many	.
XCO:0000445	phosphate buffered saline	owl:equivalentClass	PECO:0007048	sodium chloride exposure	Lexical	XCO	PECO	rdf_matcher	0.50000947280834	oio:hasDbXref	oio:hasDbXref	none	none	CHEBI:26710	many_to_one	.
ZECO:0000215	x-ray	owl:equivalentClass	GO:0010165	response to X-ray	Lexical	ZECO	GO	rdf_matcher	0.5000827573306291	rdfs:label	rdfs:label	none	none	rayx	unique	.
ZECO:0000215	x-ray	owl:equivalentClass	PECO:0007628	X-ray exposure	Lexical	ZECO	PECO	rdf_matcher	0.5000628019195754	rdfs:label	oio:hasNarrowSynonym	none	none	rayx	unique	.
ZECO:0000215	x-ray	owl:equivalentClass	XCO:0000043	X-ray exposure	Lexical|Stemming	ZECO	XCO	rdf_matcher	0.5000961022019397	rdfs:label	rdfs:label	none	none	x-rai	unique	.
ECTO:9000499	exposure to dinitrophenol	owl:equivalentClass	GO:1904641	response to dinitrophenol	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000872435200473	oio:hasExactSynonym	rdfs:label	none	none	dinitrophenol	unique	.
NCIT:C50753	Staining	owl:equivalentClass	ECTO:0500015	exposure to stain	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000742116097319	oio:hasExactSynonym	rdfs:label	none	none	stain	unique	.
ECTO:9000224	exposure to vitamin E	owl:equivalentClass	GO:0033197	response to vitamin E	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000949730327205	rdfs:label	rdfs:label	none	none	vitamin 	unique	.
ECTO:9000224	exposure to vitamin E	owl:equivalentClass	XCO:0000378	vitamin E	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.5000961578001902	rdfs:label	rdfs:label	none	none	vitamin 	unique	.
CHEBI:6121		owl:equivalentClass	XCO:0000130	ketamine	Lexical	CHEBI	XCO	rdf_matcher	0.5000746345622321	dc:identifier	oio:hasDbXref	CHEBI:6121	none	CHEBI:6121	unique	.
ECTO:9000941	exposure to beryllium	owl:equivalentClass	NCIT:C44338	Beryllium	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000655856665392	rdfs:label	rdfs:label	none	none	beryllium	one_to_many	.
ECTO:9000941	exposure to beryllium	owl:equivalentClass	NCIT:C45558	Beryllium Compound	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000891067724437	rdfs:label	oio:hasExactSynonym	none	none	beryllium	one_to_many	.
ECTO:9000941	exposure to beryllium	owl:equivalentClass	MRE:0000111	Exposure to beryllium	Lexical	ECTO	MRE	rdf_matcher	0.5000252345134809	rdfs:label	rdfs:label	none	none	exposure to beryllium	unique	.
ECTO:9000262	exposure to iloperidone	owl:equivalentClass	GO:0036287	response to iloperidone	Lexical|Stemming	ECTO	GO	rdf_matcher	0.500042831008523	oio:hasExactSynonym	rdfs:label	none	none	iloperidon	unique	.
GO:0080052	response to histidine	owl:equivalentClass	ECTO:9000342	exposure to histidine	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000977245635526	rdfs:label	oio:hasExactSynonym	none	none	histidin	unique	.
NCIT:C76871	Dichlorvos	owl:equivalentClass	ECTO:9001073	exposure to dichlorvos	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000922315657458	rdfs:label	rdfs:label	none	none	dichlorvo	unique	.
GO:1901498	response to tetralin	owl:equivalentClass	ECTO:9000381	exposure to tetralin	Lexical	GO	ECTO	rdf_matcher	0.5000836214569928	rdfs:label	oio:hasExactSynonym	none	none	tetralin	unique	.
ECTO:9000926	exposure to 2,2',4,4',5-Pentabromodiphenyl ether	owl:equivalentClass	MRE:0000166	Exposure to 2,2',4,4',5-pentabromodiphenyl ether	Lexical	ECTO	MRE	rdf_matcher	0.5000732920683437	rdfs:label	rdfs:label	none	none	245erpentabromodiphenyl	unique	.
MRE:0000138	Exposure to 1,2-dichlorobenzene	owl:equivalentClass	ECTO:9000918	exposure to 1,2-dichlorobenzene	Lexical	MRE	ECTO	rdf_matcher	0.500099444706553	rdfs:label	oio:hasExactSynonym	none	none	12dichlorobenzene	unique	.
GO:1903442	response to lipoic acid	owl:equivalentClass	ECTO:9000437	exposure to lipoic acid	Lexical	GO	ECTO	rdf_matcher	0.5000597091640014	rdfs:label	oio:hasExactSynonym	none	none	acidlipoic	unique	.
CHEBI:34956		owl:equivalentClass	XCO:0000224	ruthenium red	Lexical	CHEBI	XCO	rdf_matcher	0.5000918160178771	dc:identifier	oio:hasDbXref	CHEBI:34956	none	CHEBI:34956	unique	.
ECTO:9000381	exposure to tetralin	owl:equivalentClass	GO:1901498	response to tetralin	Lexical	ECTO	GO	rdf_matcher	0.500091617767404	rdfs:label	rdfs:label	none	none	tetralin	unique	.
ECTO:9000483	exposure to tunicamycin	owl:equivalentClass	GO:1904576	response to tunicamycin	Lexical	ECTO	GO	rdf_matcher	0.5000499105340057	oio:hasExactSynonym	rdfs:label	none	none	tunicamycin	unique	.
GO:1905395	response to flavonoid	owl:equivalentClass	XCO:0000470	flavonoid	Lexical|Stemming	GO	XCO	rdf_matcher	0.5000285419636503	rdfs:label	rdfs:label	none	none	flavonoid	unique	.
NCIT:C163677	Methyl Parathion	owl:equivalentClass	ECTO:9000675	exposure to parathion-methyl	Lexical	NCIT	ECTO	rdf_matcher	0.5000943442136496	oio:hasExactSynonym	rdfs:label	none	none	methylparathion	unique	.
XCO:0000033	housing condition	owl:equivalentClass	ZECO:0000140	housing conditions	Lexical|Stemming	XCO	ZECO	rdf_matcher	0.500006408198406	rdfs:label	rdfs:label	none	none	housing condit	unique	.
GO:0044592	response to pullulan	owl:equivalentClass	ECTO:9000276	exposure to pullulan	Lexical	GO	ECTO	rdf_matcher	0.5000900642994573	rdfs:label	rdfs:label	none	none	pullulan	unique	.
XCO:0000079	cigarette smoking	owl:equivalentClass	MRE:0000046	Cigarette smoking	Lexical|Stemming	XCO	MRE	rdf_matcher	0.50006719036278	rdfs:label	rdfs:label	none	none	cigarette smok	unique	.
XCO:0000079	cigarette smoking	owl:equivalentClass	ECTO:0100003	exposure to cigarette smoking	Lexical	XCO	ECTO	rdf_matcher	0.500089814245677	rdfs:label	rdfs:label	none	none	cigarettesmoking	unique	.
ECTO:9000416	exposure to vanadate(3-)	owl:equivalentClass	GO:1902438	response to vanadate(3-)	Lexical	ECTO	GO	rdf_matcher	0.5000877386609149	oio:hasExactSynonym	rdfs:label	none	none	3vanadate	unique	.
PECO:0007628	X-ray exposure	owl:equivalentClass	GO:0010165	response to X-ray	Lexical|Stemming	PECO	GO	rdf_matcher	0.5000771610458226	rdfs:label	rdfs:label	none	none	x-rai	unique	.
PECO:0007628	X-ray exposure	owl:equivalentClass	ZECO:0000215	x-ray	Lexical|Stemming	PECO	ZECO	rdf_matcher	0.500067231563467	rdfs:label	rdfs:label	none	none	x-rai	unique	.
PECO:0007628	X-ray exposure	owl:equivalentClass	XCO:0000043	X-ray exposure	Lexical	PECO	XCO	rdf_matcher	0.5000762116805177	oio:hasNarrowSynonym	rdfs:label	none	none	rayx	unique	.
ECTO:9001379	exposure to 1,2-dimethylhydrazine	owl:equivalentClass	XCO:0000393	1,2-dimethylhydrazine	Lexical	ECTO	XCO	rdf_matcher	0.5000888741752613	rdfs:label	rdfs:label	none	none	12dimethylhydrazine	unique	.
PECO:0001065	potassium chloride exposure	owl:equivalentClass	ECTO:9001350	exposure to potassium chloride	Lexical	PECO	ECTO	rdf_matcher	0.5000815734395708	rdfs:label	oio:hasExactSynonym	none	none	chloridepotassium	unique	.
NCIT:C44322	4,4-Thiodianiline	owl:equivalentClass	ECTO:9001272	exposure to 4,4'-Thiodianiline	Lexical	NCIT	ECTO	rdf_matcher	0.5000957209243156	rdfs:label	rdfs:label	none	none	4thiodianiline	unique	.
ECTO:9000029	exposure to aluminum	owl:equivalentClass	GO:0010044	response to aluminum ion	Lexical	ECTO	GO	rdf_matcher	0.500070410354763	rdfs:label	oio:hasExactSynonym	none	none	aluminum	unique	.
MRE:0000099	Exposure to carbon monoxide	owl:equivalentClass	ECTO:0000207	exposure to carbon monoxide	Lexical|Stemming	MRE	ECTO	rdf_matcher	0.5000636274458352	oio:hasExactSynonym	oio:hasExactSynonym	none	none	carbon monoxid	unique	.
MRE:0000099	Exposure to carbon monoxide	owl:equivalentClass	GO:0034465	response to carbon monoxide	Lexical	MRE	GO	rdf_matcher	0.5000813648292296	oio:hasExactSynonym	rdfs:label	none	none	carbonmonoxide	unique	.
GO:1901497	response to diphenyl ether	owl:equivalentClass	ECTO:9000380	exposure to diphenyl ether	Lexical	GO	ECTO	rdf_matcher	0.5000683528004496	rdfs:label	rdfs:label	none	none	diphenyler	unique	.
PECO:0001013	glucose exposure	owl:equivalentClass	ECTO:9000165	exposure to glucose	Lexical|Stemming	PECO	ECTO	rdf_matcher	0.5000826604831246	rdfs:label	oio:hasExactSynonym	none	none	glucos	unique	.
PECO:0001013	glucose exposure	owl:equivalentClass	GO:0009749	response to glucose	Lexical|Stemming	PECO	GO	rdf_matcher	0.5000746614331427	rdfs:label	rdfs:label	none	none	glucos	unique	.
PECO:0001013	glucose exposure	owl:equivalentClass	XCO:0000275	glucose	Lexical|Stemming	PECO	XCO	rdf_matcher	0.5000451033525537	rdfs:label	rdfs:label	none	none	glucos	unique	.
PECO:0007222	UV light exposure	owl:equivalentClass	GO:0009411	response to UV	Lexical|Stemming	PECO	GO	rdf_matcher	0.5000893652923019	oio:hasExactSynonym	rdfs:label	none	none	uv	unique	.
PECO:0007222	UV light exposure	owl:equivalentClass	ZECO:0000214	ultraviolet light	Lexical|Stemming	PECO	ZECO	rdf_matcher	0.5000988387645637	rdfs:label	oio:hasExactSynonym	none	none	uv light	unique	.
XCO:0000431	disaccharide	owl:equivalentClass	ECTO:9000240	exposure to disaccharide	Lexical|Stemming	XCO	ECTO	rdf_matcher	0.5000633663395617	rdfs:label	rdfs:label	none	none	disaccharid	unique	.
XCO:0000431	disaccharide	owl:equivalentClass	GO:0034285	response to disaccharide	Lexical	XCO	GO	rdf_matcher	0.5000868422031352	rdfs:label	rdfs:label	none	none	disaccharide	unique	.
XCO:0000431	disaccharide	owl:equivalentClass	PECO:0001014	disaccharide exposure	Lexical	XCO	PECO	rdf_matcher	0.5000381509121626	rdfs:label	rdfs:label	none	none	disaccharide	unique	.
GO:0072730	response to papulacandin B	owl:equivalentClass	ECTO:9000335	exposure to papulacandin B	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000814776792089	rdfs:label	rdfs:label	none	none	papulacandin b	unique	.
XCO:0000397	bisphenol A	owl:equivalentClass	ECTO:9000057	exposure to bisphenol A	Lexical	XCO	ECTO	rdf_matcher	0.5000862560110093	rdfs:label	oio:hasExactSynonym	none	none	abisphenol	unique	.
XCO:0000397	bisphenol A	owl:equivalentClass	NCIT:C152071	Bisphenol A	Lexical	XCO	NCIT	rdf_matcher	0.5000891654793077	rdfs:label	oio:hasExactSynonym	none	none	bisphenol a	unique	.
XCO:0000397	bisphenol A	owl:equivalentClass	GO:1903925	response to bisphenol A	Lexical|Stemming	XCO	GO	rdf_matcher	0.500089285571948	rdfs:label	rdfs:label	none	none	bisphenol a	unique	.
XCO:0000397	bisphenol A	owl:equivalentClass	CHEBI:33216		Lexical	XCO	CHEBI	rdf_matcher	0.5000503822726144	oio:hasDbXref	dc:identifier	none	CHEBI:33216	CHEBI:33216	many_to_one	.
GO:0046689	response to mercury ion	owl:equivalentClass	ECTO:0001571	exposure to mercury	Lexical|Stemming	GO	ECTO	rdf_matcher	0.500061780616154	oio:hasExactSynonym	rdfs:label	none	none	mercuri	unique	.
GO:0046689	response to mercury ion	owl:equivalentClass	MRE:0000118	Exposure to mercury	Lexical	GO	MRE	rdf_matcher	0.5000324698662854	oio:hasExactSynonym	rdfs:label	none	none	mercury	unique	.
GO:0046689	response to mercury ion	owl:equivalentClass	NCIT:C66842	Mercury	Lexical	GO	NCIT	rdf_matcher	0.500097963726941	oio:hasExactSynonym	oio:hasExactSynonym	none	none	mercury	unique	.
NCIT:C44419	N-Nitrosomethylvinylamine	owl:equivalentClass	ECTO:9001200	exposure to N-Nitrosomethylvinylamine	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000953778188164	oio:hasExactSynonym	rdfs:label	none	none	n-nitrosomethylvinylamin	unique	.
ECTO:9000432	exposure to 1-(3,5-dichloro-2,6-dihydroxy-4-methoxyphenyl)hexan-1-one	owl:equivalentClass	GO:1903013	response to differentiation-inducing factor 1	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000921296802449	oio:hasExactSynonym	oio:hasExactSynonym	none	none	1-(3,5-dichloro-2,6-dihydroxy-4-methoxyphenyl)hexan-1-on	unique	.
GO:0097329	response to antimetabolite	owl:equivalentClass	ECTO:9001705	exposure to antimetabolite	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000976408717696	rdfs:label	rdfs:label	none	none	antimetabolit	unique	.
GO:0097329	response to antimetabolite	owl:equivalentClass	XCO:0000390	antimetabolite	Lexical	GO	XCO	rdf_matcher	0.5000695503458339	rdfs:label	rdfs:label	none	none	antimetabolite	unique	.
ZECO:0000216	gamma ray	owl:equivalentClass	GO:0010332	response to gamma radiation	Lexical|Stemming	ZECO	GO	rdf_matcher	0.5000965045218385	rdfs:label	oio:hasRelatedSynonym	none	none	gamma rai	unique	.
ZECO:0000216	gamma ray	owl:equivalentClass	XCO:0000040	gamma ray exposure	Lexical|Stemming	ZECO	XCO	rdf_matcher	0.5000725561669687	rdfs:label	rdfs:label	none	none	gamma rai	unique	.
ECTO:9001363	exposure to dihydrocapsaicin	owl:equivalentClass	XCO:0000219	dihydrocapsaicin	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.500088839889135	rdfs:label	rdfs:label	none	none	dihydrocapsaicin	unique	.
MRE:0000177	Exposure to methyl paraben	owl:equivalentClass	ECTO:9000955	exposure to methylparaben	Lexical	MRE	ECTO	rdf_matcher	0.5000348580919375	rdfs:label	oio:hasExactSynonym	none	none	methylparaben	unique	.
ECTO:9000185	exposure to nitrate	owl:equivalentClass	GO:0010167	response to nitrate	Lexical	ECTO	GO	rdf_matcher	0.5000545460052144	oio:hasExactSynonym	rdfs:label	none	none	nitrate	unique	.
ECTO:9000185	exposure to nitrate	owl:equivalentClass	MRE:0000182	Exposure to nitrate	Lexical	ECTO	MRE	rdf_matcher	0.5000968330818741	oio:hasExactSynonym	rdfs:label	none	none	nitrate	unique	.
ECTO:9000185	exposure to nitrate	owl:equivalentClass	PECO:0007406	nitrate exposure	Lexical|Stemming	ECTO	PECO	rdf_matcher	0.5000986123454314	rdfs:label	rdfs:label	none	none	nitrat	unique	.
XCO:0000133	antigen	owl:equivalentClass	ECTO:9001898	exposure to antigen	Lexical	XCO	ECTO	rdf_matcher	0.500088043527633	rdfs:label	rdfs:label	none	none	antigen	unique	.
ECTO:9001065	exposure to 1,4-dichlorobenzene	owl:equivalentClass	NCIT:C44297	Paradichlorobenzene	Lexical	ECTO	NCIT	rdf_matcher	0.500094413949629	rdfs:label	oio:hasExactSynonym	none	none	14dichlorobenzene	unique	.
ECTO:9000105	exposure to uranium	owl:equivalentClass	MRE:0000126	Exposure to uranium	Lexical	ECTO	MRE	rdf_matcher	0.5000071555171023	rdfs:label	rdfs:label	none	none	uranium	unique	.
